Diagnosed Diabetes; Total (Total); Adults Aged 20+ Years; Crude Number; U.S. Counties; 2017
Data downloaded on 12-October-2020
County,State,CountyFIPS,Number,Lower Limit, Upper Limit
Clarendon County,South Carolina,45027,4656,3752,5678
Colleton County,South Carolina,45029,4954,4119,5904
Darlington County,South Carolina,45031,8857,7351,10450
Dillon County,South Carolina,45033,4075,3124,5206
Dorchester County,South Carolina,45035,13154,11034,15552
Edgefield County,South Carolina,45037,3873,2895,5106
Fairfield County,South Carolina,45039,3631,2596,4809
Florence County,South Carolina,45041,16782,14741,18920
Georgetown County,South Carolina,45043,8632,7553,9919
Greenville County,South Carolina,45045,41150,36688,45910
Greenwood County,South Carolina,45047,6608,5582,7778
Hampton County,South Carolina,45049,2662,2002,3408
Horry County,South Carolina,45051,34762,31634,38173
Jasper County,South Carolina,45053,3918,2963,4924
Kershaw County,South Carolina,45055,7673,5852,10091
Lancaster County,South Carolina,45057,10444,8645,12392
Laurens County,South Carolina,45059,7862,6507,9260
Lee County,South Carolina,45061,2345,1724,3019
Lexington County,South Carolina,45063,25640,22166,29577
Marion County,South Carolina,45067,4730,3779,5766
Marlboro County,South Carolina,45069,3594,2780,4520
Mccormick County,South Carolina,45065,1481,1118,1873
Newberry County,South Carolina,45071,4374,3566,5261
Oconee County,South Carolina,45073,8270,6901,9922
Orangeburg County,South Carolina,45075,11537,10149,12920
Pickens County,South Carolina,45077,10930,8638,13735
Richland County,South Carolina,45079,35584,31808,39566
Saluda County,South Carolina,45081,2697,2034,3500
Spartanburg County,South Carolina,45083,28700,25085,32567
Sumter County,South Carolina,45085,11240,9417,13064
Union County,South Carolina,45087,3358,2489,4503
Williamsburg County,South Carolina,45089,5589,4849,6420
York County,South Carolina,45091,22253,19636,25196
Aurora County,South Dakota,46003,424,244,672
Beadle County,South Dakota,46005,1204,795,1726
Bennett County,South Dakota,46007,334,257,421
Bon Homme County,South Dakota,46009,498,289,785
Brookings County,South Dakota,46011,1872,1558,2219
Brown County,South Dakota,46013,3398,2927,3901
Brule County,South Dakota,46015,314,166,520
Buffalo County,South Dakota,46017,218,138,327
Butte County,South Dakota,46019,857,616,1156
Campbell County,South Dakota,46021,90,44,165
Charles Mix County,South Dakota,46023,596,350,998
Clark County,South Dakota,46025,314,182,469
Clay County,South Dakota,46027,1100,644,1663
Codington County,South Dakota,46029,2115,1821,2436
Corson County,South Dakota,46031,509,419,608
Custer County,South Dakota,46033,1131,761,1611
Davison County,South Dakota,46035,1619,1115,2250
Day County,South Dakota,46037,452,251,669
Deuel County,South Dakota,46039,347,220,511
Dewey County,South Dakota,46041,672,576,780
Douglas County,South Dakota,46043,264,144,435
Edmunds County,South Dakota,46045,272,163,435
Fall River County,South Dakota,46047,772,531,1070
Faulk County,South Dakota,46049,157,75,272
Grant County,South Dakota,46051,416,237,633
Gregory County,South Dakota,46053,272,141,485
Haakon County,South Dakota,46055,138,89,203
Hamlin County,South Dakota,46057,423,293,591
Hand County,South Dakota,46059,210,97,370
Hanson County,South Dakota,46061,133,61,269
Harding County,South Dakota,46063,68,28,157
Hughes County,South Dakota,46065,1578,1079,2185
Hutchinson County,South Dakota,46067,602,383,908
Hyde County,South Dakota,46069,64,33,116
Jackson County,South Dakota,46071,323,251,406
Jerauld County,South Dakota,46073,261,139,465
Jones County,South Dakota,46075,86,43,144
Kingsbury County,South Dakota,46077,471,299,707
Lake County,South Dakota,46079,774,464,1149
Lawrence County,South Dakota,46081,1783,1504,2107
Lincoln County,South Dakota,46083,3610,3074,4211
Lyman County,South Dakota,46085,361,199,594
Marshall County,South Dakota,46091,482,270,826
Mccook County,South Dakota,46087,452,244,777
Mcpherson County,South Dakota,46089,272,160,439
Meade County,South Dakota,46093,1726,1452,2022
Mellette County,South Dakota,46095,185,135,251
Miner County,South Dakota,46097,152,75,288
Minnehaha County,South Dakota,46099,11612,10135,13260
Moody County,South Dakota,46101,492,293,756
Oglala Lakota County,South Dakota,46102,1587,1409,1785
Pennington County,South Dakota,46103,7880,6899,8870
Perkins County,South Dakota,46105,234,140,362
Potter County,South Dakota,46107,167,93,279
Roberts County,South Dakota,46109,1184,762,1693
Sanborn County,South Dakota,46111,302,166,531
Shannon County,South Dakota,46113,No Data,No Data,No Data
Spink County,South Dakota,46115,480,297,721
Stanley County,South Dakota,46117,258,126,433
Sully County,South Dakota,46119,139,77,228
Todd County,South Dakota,46121,901,761,1051
Tripp County,South Dakota,46123,468,262,750
Turner County,South Dakota,46125,655,432,904
Union County,South Dakota,46127,993,638,1483
Walworth County,South Dakota,46129,358,203,559
Yankton County,South Dakota,46135,1696,1125,2377
Ziebach County,South Dakota,46137,350,271,443
Anderson County,Tennessee,47001,9019,6356,12332
Bedford County,Tennessee,47003,3416,2076,5245
Benton County,Tennessee,47005,1422,873,2127
Bledsoe County,Tennessee,47007,1171,677,1853
Blount County,Tennessee,47009,10883,7974,14776
Bradley County,Tennessee,47011,11456,9053,14038
Campbell County,Tennessee,47013,4470,2888,6350
Cannon County,Tennessee,47015,1197,672,1971
Carroll County,Tennessee,47017,2489,1615,3648
Carter County,Tennessee,47019,8278,6330,10743
Cheatham County,Tennessee,47021,2826,1391,5031
Chester County,Tennessee,47023,2086,1301,2996
Claiborne County,Tennessee,47025,4080,2805,5654
Clay County,Tennessee,47027,888,500,1501
Cocke County,Tennessee,47029,5232,3554,7050
Coffee County,Tennessee,47031,5886,4164,8031
Crockett County,Tennessee,47033,1762,999,2765
Cumberland County,Tennessee,47035,7712,5633,9891
Davidson County,Tennessee,47037,45750,37991,54439
Decatur County,Tennessee,47039,1392,882,2127
Dekalb County,Tennessee,47041,3250,1795,5097
Dickson County,Tennessee,47043,5327,3048,8412
Dyer County,Tennessee,47045,4118,2879,5531
Fayette County,Tennessee,47047,4532,2843,6886
Fentress County,Tennessee,47049,1852,1128,2767
Franklin County,Tennessee,47051,4188,2982,5609
Gibson County,Tennessee,47053,6778,5325,8465
Giles County,Tennessee,47055,2226,1272,3730
Grainger County,Tennessee,47057,2054,1141,3266
Greene County,Tennessee,47059,10622,8458,13414
Grundy County,Tennessee,47061,1549,958,2446
Hamblen County,Tennessee,47063,7011,5262,9084
Hamilton County,Tennessee,47065,34236,29031,39838
Hancock County,Tennessee,47067,534,250,952
Hardeman County,Tennessee,47069,4036,2749,5715
Hardin County,Tennessee,47071,2882,2089,3884
Hawkins County,Tennessee,47073,7147,5442,9235
Haywood County,Tennessee,47075,2334,1622,3281
Henderson County,Tennessee,47077,4023,3079,5085
Henry County,Tennessee,47079,4468,3059,6140
Hickman County,Tennessee,47081,2873,1700,4577
Houston County,Tennessee,47083,659,330,1165
Humphreys County,Tennessee,47085,1834,1061,3031
Jackson County,Tennessee,47087,1292,820,1902
Jefferson County,Tennessee,47089,6352,4451,8993
Johnson County,Tennessee,47091,1836,1049,3068
Knox County,Tennessee,47093,37903,31860,44800
Lake County,Tennessee,47095,618,222,1303
Lauderdale County,Tennessee,47097,4202,2865,5743
Lawrence County,Tennessee,47099,4235,2960,5680
Lewis County,Tennessee,47101,1565,847,2776
Lincoln County,Tennessee,47103,2999,1927,4466
Loudon County,Tennessee,47105,7232,5079,10125
Macon County,Tennessee,47111,2976,1972,4399
Madison County,Tennessee,47113,11067,9426,12705
Marion County,Tennessee,47115,3873,2683,5328
Marshall County,Tennessee,47117,2975,1892,4505
Maury County,Tennessee,47119,8858,6552,11436
Mcminn County,Tennessee,47107,5145,3854,6670
Mcnairy County,Tennessee,47109,3593,2512,4936
Meigs County,Tennessee,47121,1601,1002,2486
Monroe County,Tennessee,47123,3821,2514,5463
Montgomery County,Tennessee,47125,17532,13930,21689
Moore County,Tennessee,47127,555,250,992
Morgan County,Tennessee,47129,3359,1880,5357
Obion County,Tennessee,47131,4013,2898,5268
Overton County,Tennessee,47133,1881,1193,2758
Perry County,Tennessee,47135,1003,529,1769
Pickett County,Tennessee,47137,474,247,837
Polk County,Tennessee,47139,1959,1226,2898
Putnam County,Tennessee,47141,5513,3994,7391
Rhea County,Tennessee,47143,4793,3281,6709
Roane County,Tennessee,47145,5955,3847,8285
Robertson County,Tennessee,47147,5006,3125,7643
Rutherford County,Tennessee,47149,25641,20379,31851
Scott County,Tennessee,47151,2825,1773,4071
Sequatchie County,Tennessee,47153,1453,918,2231
Sevier County,Tennessee,47155,12855,9521,16907
Shelby County,Tennessee,47157,77903,66774,89455
Smith County,Tennessee,47159,1898,1080,3019
Stewart County,Tennessee,47161,1284,656,2280
Sullivan County,Tennessee,47163,16245,13884,18402
Sumner County,Tennessee,47165,13913,9956,19136
Tipton County,Tennessee,47167,7013,4947,9842
Trousdale County,Tennessee,47169,905,409,2042
Unicoi County,Tennessee,47171,2490,1528,3657
Union County,Tennessee,47173,2241,1297,3699
Van Buren County,Tennessee,47175,544,271,937
Warren County,Tennessee,47177,4790,3341,6549
Washington County,Tennessee,47179,12744,10475,15425
Wayne County,Tennessee,47181,2032,1053,3422
Weakley County,Tennessee,47183,3363,2293,4772
White County,Tennessee,47185,3522,2267,5087
Williamson County,Tennessee,47187,12258,8211,17390
Wilson County,Tennessee,47189,11520,7921,16317
Anderson County,Texas,48001,5437,3051,8556
Andrews County,Texas,48003,867,383,1704
Angelina County,Texas,48005,9576,8083,11196
Aransas County,Texas,48007,2716,1504,4461
Archer County,Texas,48009,818,432,1448
Armstrong County,Texas,48011,159,76,317
Atascosa County,Texas,48013,5690,3098,9782
Austin County,Texas,48015,2152,1230,3421
Bailey County,Texas,48017,334,174,628
Bandera County,Texas,48019,2644,1356,4712
Bastrop County,Texas,48021,7758,5461,10411
Baylor County,Texas,48023,279,146,475
Bee County,Texas,48025,2509,970,5478
Bell County,Texas,48027,26920,19561,35855
Bexar County,Texas,48029,134936,113403,156547
Blanco County,Texas,48031,1079,456,2045
Borden County,Texas,48033,35,17,61
Bosque County,Texas,48035,1580,774,3172
Bowie County,Texas,48037,11066,6274,18065
Brazoria County,Texas,48039,29540,20960,40680
Brazos County,Texas,48041,14921,12452,18061
Brewster County,Texas,48043,867,440,1548
Briscoe County,Texas,48045,137,54,287
Brooks County,Texas,48047,471,238,933
Brown County,Texas,48049,3680,1992,5946
Burleson County,Texas,48051,1818,983,2956
Burnet County,Texas,48053,5593,3315,9010
Caldwell County,Texas,48055,3888,2472,5848
Calhoun County,Texas,48057,1823,895,3386
Callahan County,Texas,48059,1866,1035,3198
Cameron County,Texas,48061,34332,24902,46056
Camp County,Texas,48063,738,354,1391
Carson County,Texas,48065,358,141,846
Cass County,Texas,48067,3605,1593,7073
Castro County,Texas,48069,402,193,738
Chambers County,Texas,48071,2499,1049,4908
Cherokee County,Texas,48073,4807,2886,7373
Childress County,Texas,48075,407,154,925
Clay County,Texas,48077,1211,754,1809
Cochran County,Texas,48079,261,110,557
Coke County,Texas,48081,189,92,336
Coleman County,Texas,48083,1028,519,1853
Collin County,Texas,48085,54195,41308,69139
Collingsworth County,Texas,48087,188,89,364
Colorado County,Texas,48089,1905,1073,3093
Comal County,Texas,48091,8137,5378,11485
Comanche County,Texas,48093,1164,560,2078
Concho County,Texas,48095,209,111,364
Cooke County,Texas,48097,4811,2127,9717
Coryell County,Texas,48099,3132,1540,5875
Cottle County,Texas,48101,157,76,292
Crane County,Texas,48103,209,66,518
Crockett County,Texas,48105,214,93,421
Crosby County,Texas,48107,339,140,803
Culberson County,Texas,48109,160,73,314
Dallam County,Texas,48111,373,184,680
Dallas County,Texas,48113,141445,117936,167489
Dawson County,Texas,48115,1435,543,3095
Deaf Smith County,Texas,48117,1403,549,3091
Delta County,Texas,48119,332,151,605
Denton County,Texas,48121,43843,31178,57850
Dewitt County,Texas,48123,1690,800,3227
Dickens County,Texas,48125,112,54,207
Dimmit County,Texas,48127,680,315,1330
Donley County,Texas,48129,315,152,595
Duval County,Texas,48131,1184,546,2484
Eastland County,Texas,48133,1193,550,2432
Ector County,Texas,48135,9177,5506,13611
Edwards County,Texas,48137,129,63,235
El Paso County,Texas,48141,61617,50248,74711
Ellis County,Texas,48139,15337,13331,17526
Erath County,Texas,48143,4895,2208,9537
Falls County,Texas,48145,824,237,1938
Fannin County,Texas,48147,2349,1115,4194
Fayette County,Texas,48149,2458,1414,4035
Fisher County,Texas,48151,229,125,374
Floyd County,Texas,48153,340,126,835
Foard County,Texas,48155,142,77,271
Fort Bend County,Texas,48157,51679,35778,73216
Franklin County,Texas,48159,1072,472,2067
Freestone County,Texas,48161,2231,1235,3737
Frio County,Texas,48163,731,288,1637
Gaines County,Texas,48165,778,347,1489
Galveston County,Texas,48167,29439,25734,33324
Garza County,Texas,48169,296,114,614
Gillespie County,Texas,48171,2145,1072,3559
Glasscock County,Texas,48173,75,29,169
Goliad County,Texas,48175,668,332,1273
Gonzales County,Texas,48177,2432,1228,4698
Gray County,Texas,48179,3595,1750,6429
Grayson County,Texas,48181,10603,5597,18893
Gregg County,Texas,48183,7924,4637,13048
Grimes County,Texas,48185,3334,2011,5059
Guadalupe County,Texas,48187,11494,7359,16341
Hale County,Texas,48189,3331,1640,5723
Hall County,Texas,48191,214,101,408
Hamilton County,Texas,48193,720,343,1447
Hansford County,Texas,48195,276,132,524
Hardeman County,Texas,48197,352,187,598
Hardin County,Texas,48199,3544,1974,5897
Harris County,Texas,48201,322085,283149,366035
Harrison County,Texas,48203,7077,4426,11020
Hartley County,Texas,48205,284,99,747
Haskell County,Texas,48207,477,230,1008
Hays County,Texas,48209,12910,9798,16691
Hemphill County,Texas,48211,181,67,451
Henderson County,Texas,48213,9550,6852,13190
Hidalgo County,Texas,48215,61020,48916,76073
Hill County,Texas,48217,3431,1958,5592
Hockley County,Texas,48219,1594,803,2795
Hood County,Texas,48221,6111,3741,9521
Hopkins County,Texas,48223,2774,1355,4991
Houston County,Texas,48225,2830,1803,4038
Howard County,Texas,48227,1664,635,3337
Hudspeth County,Texas,48229,311,153,599
Hunt County,Texas,48231,9633,5477,15440
Hutchinson County,Texas,48233,1357,660,2471
Irion County,Texas,48235,110,52,188
Jack County,Texas,48237,467,201,1093
Jackson County,Texas,48239,1432,654,2684
Jasper County,Texas,48241,4019,2429,6106
Jeff Davis County,Texas,48243,198,88,405
Jefferson County,Texas,48245,26677,20268,33717
Jim Hogg County,Texas,48247,294,150,543
Jim Wells County,Texas,48249,4941,2151,9436
Johnson County,Texas,48251,15332,10249,21407
Jones County,Texas,48253,1235,460,2979
Karnes County,Texas,48255,690,347,1301
Kaufman County,Texas,48257,11110,6364,17582
Kendall County,Texas,48259,3305,1813,5590
Kenedy County,Texas,48261,32,15,65
Kent County,Texas,48263,73,40,120
Kerr County,Texas,48265,6126,3551,9619
Kimble County,Texas,48267,324,152,590
King County,Texas,48269,20,9,41
Kinney County,Texas,48271,281,112,655
Kleberg County,Texas,48273,1632,783,3395
Knox County,Texas,48275,211,102,411
La Salle County,Texas,48283,327,158,670
Lamar County,Texas,48277,5758,4587,7079
Lamb County,Texas,48279,1503,662,2906
Lampasas County,Texas,48281,2184,1107,3655
Lavaca County,Texas,48285,2853,1484,4972
Lee County,Texas,48287,1910,1169,2839
Leon County,Texas,48289,1675,917,2742
Liberty County,Texas,48291,11237,6413,19109
Limestone County,Texas,48293,2320,1054,4512
Lipscomb County,Texas,48295,196,90,385
Live Oak County,Texas,48297,909,364,1918
Llano County,Texas,48299,2183,1160,3777
Loving County,Texas,48301,Suppressed,Suppressed,Suppressed
Lubbock County,Texas,48303,12675,8171,18611
Lynn County,Texas,48305,627,321,1120
Madison County,Texas,48313,1536,738,2930
Marion County,Texas,48315,1772,858,2999
Martin County,Texas,48317,231,98,478
Mason County,Texas,48319,286,125,573
Matagorda County,Texas,48321,2634,1157,5106
Maverick County,Texas,48323,6596,2897,12730
Mcculloch County,Texas,48307,800,369,1511
Mclennan County,Texas,48309,17882,11434,26349
Mcmullen County,Texas,48311,59,29,108
Medina County,Texas,48325,5533,2623,10430
Menard County,Texas,48327,181,77,352
Midland County,Texas,48329,6821,3929,10481
Milam County,Texas,48331,3342,1860,5239
Mills County,Texas,48333,321,126,641
Mitchell County,Texas,48335,1209,391,2652
Montague County,Texas,48337,1977,1204,3144
Montgomery County,Texas,48339,38315,27125,52149
Moore County,Texas,48341,1236,568,2495
Morris County,Texas,48343,1355,534,2610
Motley County,Texas,48345,129,64,236
Nacogdoches County,Texas,48347,5727,4567,6901
Navarro County,Texas,48349,6195,3769,9361
Newton County,Texas,48351,887,427,1674
Nolan County,Texas,48353,1631,846,2904
Nueces County,Texas,48355,33949,28438,40013
Ochiltree County,Texas,48357,816,363,1681
Oldham County,Texas,48359,176,72,416
Orange County,Texas,48361,9891,7019,13194
Palo Pinto County,Texas,48363,3130,1840,4922
Panola County,Texas,48365,2178,1001,3857
Parker County,Texas,48367,8831,5589,13251
Parmer County,Texas,48369,754,283,1549
Pecos County,Texas,48371,1941,812,3967
Polk County,Texas,48373,7751,4560,12610
Potter County,Texas,48375,9567,5413,15518
Presidio County,Texas,48377,971,531,1746
Rains County,Texas,48379,800,401,1428
Randall County,Texas,48381,7670,4260,12324
Reagan County,Texas,48383,168,73,336
Real County,Texas,48385,252,123,441
Red River County,Texas,48387,2036,1432,2966
Reeves County,Texas,48389,1540,625,3438
Refugio County,Texas,48391,428,205,984
Roberts County,Texas,48393,56,26,110
Robertson County,Texas,48395,2142,1153,3615
Rockwall County,Texas,48397,9595,5606,15494
Runnels County,Texas,48399,646,305,1346
Rusk County,Texas,48401,6407,4911,8421
Sabine County,Texas,48403,791,361,1354
San Augustine County,Texas,48405,1474,775,2462
San Jacinto County,Texas,48407,3451,1871,5631
San Patricio County,Texas,48409,4661,2736,7466
San Saba County,Texas,48411,347,155,687
Schleicher County,Texas,48413,288,127,585
Scurry County,Texas,48415,1045,458,2205
Shackelford County,Texas,48417,266,142,459
Shelby County,Texas,48419,1722,747,3181
Sherman County,Texas,48421,142,59,371
Smith County,Texas,48423,21507,15296,29187
Somervell County,Texas,48425,405,183,794
Starr County,Texas,48427,5061,2618,8442
Stephens County,Texas,48429,963,494,1701
Sterling County,Texas,48431,89,36,187
Stonewall County,Texas,48433,106,53,187
Sutton County,Texas,48435,354,154,638
Swisher County,Texas,48437,454,174,1205
Tarrant County,Texas,48439,160774,139633,184129
Taylor County,Texas,48441,8554,5662,12200
Terrell County,Texas,48443,42,20,110
Terry County,Texas,48445,1744,813,3092
Throckmorton County,Texas,48447,167,69,309
Titus County,Texas,48449,2197,920,4863
Tom Green County,Texas,48451,10769,6693,16054
Travis County,Texas,48453,64346,56686,71998
Trinity County,Texas,48455,2660,1434,4272
Tyler County,Texas,48457,1942,1027,3224
Upshur County,Texas,48459,4513,2478,7368
Upton County,Texas,48461,163,73,303
Uvalde County,Texas,48463,2828,1243,5644
Val Verde County,Texas,48465,2613,1270,5070
Van Zandt County,Texas,48467,5692,3447,8335
Victoria County,Texas,48469,11043,7260,15812
Walker County,Texas,48471,6544,3495,11256
Waller County,Texas,48473,4449,3602,5493
Ward County,Texas,48475,1534,723,2830
Washington County,Texas,48477,3832,2267,6056
Webb County,Texas,48479,15853,9104,25321
Wharton County,Texas,48481,4483,2328,7557
Wheeler County,Texas,48483,279,131,542
Wichita County,Texas,48485,16502,14184,18899
Wilbarger County,Texas,48487,1763,1086,2747
Willacy County,Texas,48489,2956,1251,5553
Williamson County,Texas,48491,33594,28355,39701
Wilson County,Texas,48493,3239,1653,6143
Winkler County,Texas,48495,377,131,816
Wise County,Texas,48497,7809,4675,11647
Wood County,Texas,48499,7258,3883,12215
Yoakum County,Texas,48501,652,284,1514
Young County,Texas,48503,1872,1162,2796
Zapata County,Texas,48505,1066,299,2841
Zavala County,Texas,48507,688,277,1449
Beaver County,Utah,49001,416,255,674
Box Elder County,Utah,49003,3515,2767,4341
Cache County,Utah,49005,4784,3930,5701
Carbon County,Utah,49007,1559,1241,1952
Daggett County,Utah,49009,108,53,185
Davis County,Utah,49011,18735,16883,20799
Duchesne County,Utah,49013,1132,909,1377
Emery County,Utah,49015,806,629,1018
Garfield County,Utah,49017,338,200,565
Grand County,Utah,49019,803,545,1125
Iron County,Utah,49021,3166,2468,3980
Juab County,Utah,49023,573,397,810
Kane County,Utah,49025,517,326,758
Millard County,Utah,49027,871,655,1114
Morgan County,Utah,49029,423,262,658
Piute County,Utah,49031,112,58,182
Rich County,Utah,49033,142,72,249
Salt Lake County,Utah,49035,55574,51582,59629
San Juan County,Utah,49037,1404,1105,1754
Sanpete County,Utah,49039,1673,1343,2056
Sevier County,Utah,49041,1425,1134,1795
Summit County,Utah,49043,1430,1064,1851
Tooele County,Utah,49045,4908,4343,5553
Uintah County,Utah,49047,2473,2124,2874
Utah County,Utah,49049,23276,21017,25518
Wasatch County,Utah,49051,1189,936,1487
Washington County,Utah,49053,10088,8574,11606
Wayne County,Utah,49055,153,83,267
Weber County,Utah,49057,14574,12915,16406
Addison County,Vermont,50001,2340,1990,2750
Bennington County,Vermont,50003,3030,2613,3465
Caledonia County,Vermont,50005,2132,1821,2480
Chittenden County,Vermont,50007,8439,7390,9560
Essex County,Vermont,50009,651,511,797
Franklin County,Vermont,50011,4032,3543,4589
Grand Isle County,Vermont,50013,546,415,698
Lamoille County,Vermont,50015,1591,1335,1872
Orange County,Vermont,50017,2275,1896,2668
Orleans County,Vermont,50019,2069,1748,2404
Rutland County,Vermont,50021,5022,4420,5733
Washington County,Vermont,50023,3580,3127,4067
Windham County,Vermont,50025,2815,2420,3232
Windsor County,Vermont,50027,4337,3792,4927
Accomack County,Virginia,51001,3698,2843,4600
Albemarle County,Virginia,51003,6690,5135,8552
Alexandria City,Virginia,51510,6549,4617,9126
Alleghany County,Virginia,51005,1760,1226,2435
Amelia County,Virginia,51007,1335,805,1988
Amherst County,Virginia,51009,4267,2879,5943
Appomattox County,Virginia,51011,2114,1230,3214
Arlington County,Virginia,51013,9729,7305,12715
Augusta County,Virginia,51015,9974,7813,12305
Bath County,Virginia,51017,285,148,507
Bedford City,Virginia,51515,No Data,No Data,No Data
Bedford County,Virginia,51019,9153,7281,11279
Bland County,Virginia,51021,743,425,1288
Botetourt County,Virginia,51023,1648,996,2527
Bristol City,Virginia,51520,2910,1576,4950
Brunswick County,Virginia,51025,1976,1139,3012
Buchanan County,Virginia,51027,1968,1238,2888
Buckingham County,Virginia,51029,1708,1068,2529
Buena Vista City,Virginia,51530,443,207,793
Campbell County,Virginia,51031,6515,4989,8394
Caroline County,Virginia,51033,3113,1803,4926
Carroll County,Virginia,51035,3452,2338,4828
Charles City County,Virginia,51036,956,323,1803
Charlotte County,Virginia,51037,1467,897,2142
Charlottesville City,Virginia,51540,3687,2030,5775
Chesapeake City,Virginia,51550,20149,16817,24103
Chesterfield County,Virginia,51041,27741,23459,32123
Clarke County,Virginia,51043,1030,542,1697
Colonial Heights City,Virginia,51570,1349,766,2032
Covington City,Virginia,51580,386,187,813
Craig County,Virginia,51045,322,146,552
Culpeper County,Virginia,51047,4878,3438,6663
Cumberland County,Virginia,51049,1385,806,2070
Danville City,Virginia,51590,4637,3096,6565
Dickenson County,Virginia,51051,1003,638,1449
Dinwiddie County,Virginia,51053,3272,2069,4631
Emporia City,Virginia,51595,460,130,1103
Essex County,Virginia,51057,1140,660,1779
Fairfax City,Virginia,51600,1478,1043,1981
Fairfax County,Virginia,51059,55092,46750,64000
Falls Church City,Virginia,51610,596,294,1106
Fauquier County,Virginia,51061,5261,3677,7147
Floyd County,Virginia,51063,1231,777,1818
Fluvanna County,Virginia,51065,3898,2555,5755
Franklin City,Virginia,51620,976,555,1523
Franklin County,Virginia,51067,6814,4656,9696
Frederick County,Virginia,51069,7531,5657,9941
Fredericksburg City,Virginia,51630,2256,1333,3462
Galax City,Virginia,51640,358,168,672
Giles County,Virginia,51071,1576,989,2294
Gloucester County,Virginia,51073,3516,2491,4757
Goochland County,Virginia,51075,1623,965,2503
Grayson County,Virginia,51077,1213,755,1856
Greene County,Virginia,51079,1127,634,1928
Greensville County,Virginia,51081,1558,854,2483
Halifax County,Virginia,51083,5183,3895,6538
Hampton City,Virginia,51650,15144,12544,17953
Hanover County,Virginia,51085,7999,6073,10250
Harrisonburg City,Virginia,51660,2762,1420,5037
Henrico County,Virginia,51087,24384,20177,28741
Henry County,Virginia,51089,8178,6202,10351
Highland County,Virginia,51091,204,109,353
Hopewell City,Virginia,51670,2372,1566,3309
Isle Of Wight County,Virginia,51093,3337,2264,4819
James City County,Virginia,51095,6100,4398,7982
King And Queen County,Virginia,51097,992,539,1557
King George County,Virginia,51099,2478,1438,3844
King William County,Virginia,51101,2443,1516,3578
Lancaster County,Virginia,51103,1655,1080,2416
Lee County,Virginia,51105,2492,1585,3691
Lexington City,Virginia,51678,411,188,1003
Loudoun County,Virginia,51107,16295,12843,20469
Louisa County,Virginia,51109,3413,2123,5293
Lunenburg County,Virginia,51111,1595,1067,2296
Lynchburg City,Virginia,51680,5198,3597,7200
Madison County,Virginia,51113,1594,996,2396
Manassas City,Virginia,51683,2746,1448,4543
Manassas Park City,Virginia,51685,1303,457,2981
Martinsville City,Virginia,51690,1752,893,2888
Mathews County,Virginia,51115,914,543,1413
Mecklenburg County,Virginia,51117,4056,3054,5265
Middlesex County,Virginia,51119,1075,669,1596
Montgomery County,Virginia,51121,6299,4698,7969
Nelson County,Virginia,51125,1182,690,1882
New Kent County,Virginia,51127,2057,1220,3271
Newport News City,Virginia,51700,19279,15686,23421
Norfolk City,Virginia,51710,21683,17840,25872
Northampton County,Virginia,51131,1763,1207,2382
Northumberland County,Virginia,51133,1467,864,2262
Norton City,Virginia,51720,281,135,547
Nottoway County,Virginia,51135,2754,1760,3907
Orange County,Virginia,51137,3041,2089,4283
Page County,Virginia,51139,3494,2426,4784
Patrick County,Virginia,51141,2066,1338,3061
Petersburg City,Virginia,51730,4106,3062,5297
Pittsylvania County,Virginia,51143,6518,5115,8066
Poquoson City,Virginia,51735,1017,474,1900
Portsmouth City,Virginia,51740,9668,7902,11681
Powhatan County,Virginia,51145,2514,1340,3982
Prince Edward County,Virginia,51147,2273,1418,3292
Prince George County,Virginia,51149,3810,2705,5130
Prince William County,Virginia,51153,29195,24764,34409
Pulaski County,Virginia,51155,3786,2558,5231
Radford City,Virginia,51750,1133,574,2028
Rappahannock County,Virginia,51157,760,402,1366
Richmond City,Virginia,51760,21266,17233,25602
Richmond County,Virginia,51159,1116,832,1490
Roanoke City,Virginia,51770,9267,7340,11736
Roanoke County,Virginia,51161,9654,7792,11704
Rockbridge County,Virginia,51163,2710,1936,3638
Rockingham County,Virginia,51165,5998,4527,7772
Russell County,Virginia,51167,3640,2531,5173
Salem City,Virginia,51775,3059,1694,4741
Scott County,Virginia,51169,2896,2051,3840
Shenandoah County,Virginia,51171,4786,3444,6461
Smyth County,Virginia,51173,4278,2995,5745
Southampton County,Virginia,51175,2302,1480,3439
Spotsylvania County,Virginia,51177,9334,6931,12050
Stafford County,Virginia,51179,8021,6017,10443
Staunton City,Virginia,51790,1721,849,2957
Suffolk City,Virginia,51800,8797,6695,11250
Surry County,Virginia,51181,1014,467,1851
Sussex County,Virginia,51183,1042,660,1507
Tazewell County,Virginia,51185,4971,3595,6502
Virginia Beach City,Virginia,51810,34264,29169,39299
Warren County,Virginia,51187,4267,2852,6441
Washington County,Virginia,51191,6909,5180,8829
Waynesboro City,Virginia,51820,3107,1613,5220
Westmoreland County,Virginia,51193,1968,1210,2918
Williamsburg City,Virginia,51830,1656,794,3066
Winchester City,Virginia,51840,1493,793,2492
Wise County,Virginia,51195,5215,3903,6979
Wythe County,Virginia,51197,2925,2008,3976
York County,Virginia,51199,5367,3613,7278
Adams County,Washington,53001,1076,787,1436
Asotin County,Washington,53003,2240,1828,2734
Benton County,Washington,53005,13133,10767,15642
Chelan County,Washington,53007,4635,3638,5863
Clallam County,Washington,53009,8677,6900,10582
