Physical Inactivity; Total (Total); Adults Aged 20+ Years; Crude Number; U.S. Counties; 2017
Data downloaded on 5-October-2020
County,State,CountyFIPS,Number,Lower Limit, Upper Limit
Naguabo Municipio,Puerto Rico,72103,No Data,No Data,No Data
Naranjito Municipio,Puerto Rico,72105,No Data,No Data,No Data
Orocovis Municipio,Puerto Rico,72107,No Data,No Data,No Data
Patillas Municipio,Puerto Rico,72109,No Data,No Data,No Data
Peñuelas Municipio,Puerto Rico,72111,No Data,No Data,No Data
Ponce Municipio,Puerto Rico,72113,No Data,No Data,No Data
Quebradillas Municipio,Puerto Rico,72115,No Data,No Data,No Data
Rincón Municipio,Puerto Rico,72117,No Data,No Data,No Data
Río Grande Municipio,Puerto Rico,72119,No Data,No Data,No Data
Sabana Grande Municipio,Puerto Rico,72121,No Data,No Data,No Data
Salinas Municipio,Puerto Rico,72123,No Data,No Data,No Data
San Germán Municipio,Puerto Rico,72125,No Data,No Data,No Data
San Juan Municipio,Puerto Rico,72127,No Data,No Data,No Data
San Lorenzo Municipio,Puerto Rico,72129,No Data,No Data,No Data
San Sebastián Municipio,Puerto Rico,72131,No Data,No Data,No Data
Santa Isabel Municipio,Puerto Rico,72133,No Data,No Data,No Data
Toa Alta Municipio,Puerto Rico,72135,No Data,No Data,No Data
Toa Baja Municipio,Puerto Rico,72137,No Data,No Data,No Data
Trujillo Alto Municipio,Puerto Rico,72139,No Data,No Data,No Data
Utuado Municipio,Puerto Rico,72141,No Data,No Data,No Data
Vega Alta Municipio,Puerto Rico,72143,No Data,No Data,No Data
Vega Baja Municipio,Puerto Rico,72145,No Data,No Data,No Data
Vieques Municipio,Puerto Rico,72147,No Data,No Data,No Data
Villalba Municipio,Puerto Rico,72149,No Data,No Data,No Data
Yabucoa Municipio,Puerto Rico,72151,No Data,No Data,No Data
Yauco Municipio,Puerto Rico,72153,No Data,No Data,No Data
Bristol County,Rhode Island,44001,7170,6174,8290
Kent County,Rhode Island,44003,30312,28153,32432
Newport County,Rhode Island,44005,12617,11344,13933
Providence County,Rhode Island,44007,122796,117074,127912
Washington County,Rhode Island,44009,18424,16953,19906
Abbeville County,South Carolina,45001,5189,4289,6039
Aiken County,South Carolina,45003,35969,32892,39136
Allendale County,South Carolina,45005,2164,1628,2744
Anderson County,South Carolina,45007,42237,38629,46146
Bamberg County,South Carolina,45009,3983,3189,4722
Barnwell County,South Carolina,45011,4869,4130,5671
Beaufort County,South Carolina,45013,24886,22327,27833
Berkeley County,South Carolina,45015,38829,34905,42924
Calhoun County,South Carolina,45017,4018,3147,4844
Charleston County,South Carolina,45019,62800,57273,68698
Cherokee County,South Carolina,45021,15707,13280,18296
Chester County,South Carolina,45023,8364,7303,9421
Chesterfield County,South Carolina,45025,11674,9879,13446
Clarendon County,South Carolina,45027,8474,7233,9695
Colleton County,South Carolina,45029,10200,8963,11422
Darlington County,South Carolina,45031,15898,13802,18205
Dillon County,South Carolina,45033,7272,6010,8591
Dorchester County,South Carolina,45035,27955,24771,30990
Edgefield County,South Carolina,45037,6881,5642,8120
Fairfield County,South Carolina,45039,6430,5329,7753
Florence County,South Carolina,45041,32578,29736,35508
Georgetown County,South Carolina,45043,13748,12056,15343
Greenville County,South Carolina,45045,89895,82656,97664
Greenwood County,South Carolina,45047,14561,13057,16224
Hampton County,South Carolina,45049,5579,4673,6511
Horry County,South Carolina,45051,68525,63544,73321
Jasper County,South Carolina,45053,5546,4559,6607
Kershaw County,South Carolina,45055,13257,10867,15942
Lancaster County,South Carolina,45057,18209,15907,20857
Laurens County,South Carolina,45059,16006,14255,17991
Lee County,South Carolina,45061,4845,4000,5738
Lexington County,South Carolina,45063,52203,46352,57730
Marion County,South Carolina,45067,8132,6968,9381
Marlboro County,South Carolina,45069,7275,5997,8596
Mccormick County,South Carolina,45065,2417,1960,2871
Newberry County,South Carolina,45071,9268,7998,10558
Oconee County,South Carolina,45073,13640,11788,15787
Orangeburg County,South Carolina,45075,19109,17364,20807
Pickens County,South Carolina,45077,20735,17154,24486
Richland County,South Carolina,45079,70960,64813,76705
Saluda County,South Carolina,45081,5040,4242,5928
Spartanburg County,South Carolina,45083,64253,58887,69691
Sumter County,South Carolina,45085,22806,20485,25171
Union County,South Carolina,45087,6956,5679,8356
Williamsburg County,South Carolina,45089,8259,7363,9171
York County,South Carolina,45091,45384,40970,49777
Aurora County,South Dakota,46003,418,266,604
Beadle County,South Dakota,46005,2614,1934,3356
Bennett County,South Dakota,46007,546,450,644
Bon Homme County,South Dakota,46009,1328,927,1774
Brookings County,South Dakota,46011,4001,3495,4560
Brown County,South Dakota,46013,6373,5708,7081
Brule County,South Dakota,46015,1009,721,1347
Buffalo County,South Dakota,46017,323,224,441
Butte County,South Dakota,46019,1657,1288,2052
Campbell County,South Dakota,46021,251,155,376
Charles Mix County,South Dakota,46023,1146,757,1587
Clark County,South Dakota,46025,752,536,978
Clay County,South Dakota,46027,2067,1484,2688
Codington County,South Dakota,46029,4732,4220,5280
Corson County,South Dakota,46031,710,610,817
Custer County,South Dakota,46033,1817,1311,2388
Davison County,South Dakota,46035,3486,2620,4425
Day County,South Dakota,46037,1152,870,1483
Deuel County,South Dakota,46039,709,513,928
Dewey County,South Dakota,46041,1074,941,1207
Douglas County,South Dakota,46043,514,327,738
Edmunds County,South Dakota,46045,902,666,1155
Fall River County,South Dakota,46047,1277,933,1685
Faulk County,South Dakota,46049,465,315,642
Grant County,South Dakota,46051,1122,801,1511
Gregory County,South Dakota,46053,993,671,1321
Haakon County,South Dakota,46055,407,298,525
Hamlin County,South Dakota,46057,862,655,1075
Hand County,South Dakota,46059,613,412,849
Hanson County,South Dakota,46061,411,266,601
Harding County,South Dakota,46063,232,147,331
Hughes County,South Dakota,46065,2919,2231,3675
Hutchinson County,South Dakota,46067,1063,713,1490
Hyde County,South Dakota,46069,213,120,327
Jackson County,South Dakota,46071,611,513,715
Jerauld County,South Dakota,46073,391,247,580
Jones County,South Dakota,46075,178,109,272
Kingsbury County,South Dakota,46077,1036,763,1353
Lake County,South Dakota,46079,2372,1762,3071
Lawrence County,South Dakota,46081,3547,3092,3999
Lincoln County,South Dakota,46083,7826,6963,8650
Lyman County,South Dakota,46085,771,464,1090
Marshall County,South Dakota,46091,827,549,1159
Mccook County,South Dakota,46087,879,587,1212
Mcpherson County,South Dakota,46089,496,343,677
Meade County,South Dakota,46093,4267,3815,4740
Mellette County,South Dakota,46095,410,343,482
Miner County,South Dakota,46097,320,193,481
Minnehaha County,South Dakota,46099,28656,26027,31190
Moody County,South Dakota,46101,1306,946,1734
Oglala Lakota County,South Dakota,46102,2228,1984,2485
Pennington County,South Dakota,46103,17955,16412,19365
Perkins County,South Dakota,46105,513,366,696
Potter County,South Dakota,46107,529,355,733
Roberts County,South Dakota,46109,2693,1983,3340
Sanborn County,South Dakota,46111,596,390,829
Shannon County,South Dakota,46113,No Data,No Data,No Data
Spink County,South Dakota,46115,1185,841,1565
Stanley County,South Dakota,46117,539,335,780
Sully County,South Dakota,46119,247,152,362
Todd County,South Dakota,46121,1440,1255,1622
Tripp County,South Dakota,46123,1015,695,1353
Turner County,South Dakota,46125,1380,1058,1745
Union County,South Dakota,46127,1967,1452,2606
Walworth County,South Dakota,46129,890,562,1271
Yankton County,South Dakota,46135,3400,2532,4416
Ziebach County,South Dakota,46137,501,393,615
Anderson County,Tennessee,47001,16331,12753,20244
Bedford County,Tennessee,47003,11213,8594,13940
Benton County,Tennessee,47005,3272,2286,4399
Bledsoe County,Tennessee,47007,3696,2543,4956
Blount County,Tennessee,47009,25016,19886,30394
Bradley County,Tennessee,47011,23683,20175,27349
Campbell County,Tennessee,47013,9628,7113,12399
Cannon County,Tennessee,47015,2804,1793,4010
Carroll County,Tennessee,47017,6874,5375,8590
Carter County,Tennessee,47019,13512,10991,16119
Cheatham County,Tennessee,47021,5820,3642,8732
Chester County,Tennessee,47023,3207,2316,4212
Claiborne County,Tennessee,47025,7061,5238,9147
Clay County,Tennessee,47027,1939,1300,2588
Cocke County,Tennessee,47029,8681,6487,11069
Coffee County,Tennessee,47031,13923,11530,16625
Crockett County,Tennessee,47033,4177,3077,5293
Cumberland County,Tennessee,47035,14273,11354,17314
Davidson County,Tennessee,47037,120123,106498,133921
Decatur County,Tennessee,47039,3135,2377,3996
Dekalb County,Tennessee,47041,4250,2941,5763
Dickson County,Tennessee,47043,8680,5705,12036
Dyer County,Tennessee,47045,10428,8517,12466
Fayette County,Tennessee,47047,9786,6845,12659
Fentress County,Tennessee,47049,3784,2804,4889
Franklin County,Tennessee,47051,8064,6406,10118
Gibson County,Tennessee,47053,11641,9770,13557
Giles County,Tennessee,47055,9024,6727,11210
Grainger County,Tennessee,47057,6755,5037,8585
Greene County,Tennessee,47059,17388,14615,20356
Grundy County,Tennessee,47061,2214,1532,3061
Hamblen County,Tennessee,47063,17094,13945,20235
Hamilton County,Tennessee,47065,66716,59534,74328
Hancock County,Tennessee,47067,1175,698,1752
Hardeman County,Tennessee,47069,6538,5038,8135
Hardin County,Tennessee,47071,7374,5985,8808
Hawkins County,Tennessee,47073,15222,12746,18023
Haywood County,Tennessee,47075,4090,3096,5295
Henderson County,Tennessee,47077,6954,5702,8300
Henry County,Tennessee,47079,8552,6976,10514
Hickman County,Tennessee,47081,5033,3472,6712
Houston County,Tennessee,47083,1767,1115,2480
Humphreys County,Tennessee,47085,4581,3211,6154
Jackson County,Tennessee,47087,3323,2331,4364
Jefferson County,Tennessee,47089,11790,8766,14821
Johnson County,Tennessee,47091,3787,2657,4967
Knox County,Tennessee,47093,76519,68219,84942
Lake County,Tennessee,47095,1970,1190,2851
Lauderdale County,Tennessee,47097,7018,5570,8566
Lawrence County,Tennessee,47099,13151,10943,15456
Lewis County,Tennessee,47101,2835,1953,3888
Lincoln County,Tennessee,47103,9076,7043,11360
Loudon County,Tennessee,47105,10750,8199,13659
Macon County,Tennessee,47111,6617,4999,8238
Madison County,Tennessee,47113,22188,19976,24682
Marion County,Tennessee,47115,7370,5816,9282
Marshall County,Tennessee,47117,7221,5214,9202
Maury County,Tennessee,47119,21649,18164,25347
Mcminn County,Tennessee,47107,13906,11698,16108
Mcnairy County,Tennessee,47109,7511,6081,8990
Meigs County,Tennessee,47121,3238,2380,4165
Monroe County,Tennessee,47123,9424,7201,11791
Montgomery County,Tennessee,47125,36615,31182,42601
Moore County,Tennessee,47127,1038,598,1609
Morgan County,Tennessee,47129,5324,3737,7027
Obion County,Tennessee,47131,9138,7427,10852
Overton County,Tennessee,47133,5000,3788,6261
Perry County,Tennessee,47135,1611,1057,2239
Pickett County,Tennessee,47137,1310,871,1781
Polk County,Tennessee,47139,4459,3299,5578
Putnam County,Tennessee,47141,14612,11865,17451
Rhea County,Tennessee,47143,6927,5045,8734
Roane County,Tennessee,47145,9794,7076,12644
Robertson County,Tennessee,47147,16207,12340,20509
Rutherford County,Tennessee,47149,51960,43189,61839
Scott County,Tennessee,47151,5497,4165,6908
Sequatchie County,Tennessee,47153,2841,1971,3851
Sevier County,Tennessee,47155,27422,22144,32859
Shelby County,Tennessee,47157,179349,160556,197775
Smith County,Tennessee,47159,3889,2656,5233
Stewart County,Tennessee,47161,2230,1320,3302
Sullivan County,Tennessee,47163,38225,34537,41960
Sumner County,Tennessee,47165,43103,35864,50516
Tipton County,Tennessee,47167,14155,10998,17594
Trousdale County,Tennessee,47169,1855,1174,2765
Unicoi County,Tennessee,47171,3100,2140,4312
Union County,Tennessee,47173,4216,2824,5820
Van Buren County,Tennessee,47175,1224,795,1723
Warren County,Tennessee,47177,10143,7925,12627
Washington County,Tennessee,47179,25551,22045,29331
Wayne County,Tennessee,47181,5289,4064,6668
Weakley County,Tennessee,47183,8272,6552,10236
White County,Tennessee,47185,4920,3458,6520
Williamson County,Tennessee,47187,27821,21184,35076
Wilson County,Tennessee,47189,22154,16661,28613
Anderson County,Texas,48001,12286,8952,16127
Andrews County,Texas,48003,3186,1990,4652
Angelina County,Texas,48005,20828,18716,22968
Aransas County,Texas,48007,6827,4640,9271
Archer County,Texas,48009,1197,700,1741
Armstrong County,Texas,48011,299,168,461
Atascosa County,Texas,48013,12255,8581,16477
Austin County,Texas,48015,5872,4086,7992
Bailey County,Texas,48017,870,492,1386
Bandera County,Texas,48019,4910,3201,7054
Bastrop County,Texas,48021,16661,13270,20734
Baylor County,Texas,48023,665,392,1015
Bee County,Texas,48025,4639,2664,7321
Bell County,Texas,48027,57797,45735,70487
Bexar County,Texas,48029,291209,257313,324644
Blanco County,Texas,48031,2161,1274,3229
Borden County,Texas,48033,116,67,184
Bosque County,Texas,48035,3853,2292,5697
Bowie County,Texas,48037,24839,17941,32036
Brazoria County,Texas,48039,81752,67070,96577
Brazos County,Texas,48041,31777,28101,35434
Brewster County,Texas,48043,1587,857,2439
Briscoe County,Texas,48045,317,190,470
Brooks County,Texas,48047,1155,681,1765
Brown County,Texas,48049,8703,5960,11759
Burleson County,Texas,48051,3740,2374,5325
Burnet County,Texas,48053,9041,6136,12295
Caldwell County,Texas,48055,7160,4975,9625
Calhoun County,Texas,48057,3467,2018,5352
Callahan County,Texas,48059,2848,1746,4163
Cameron County,Texas,48061,69263,54754,85027
Camp County,Texas,48063,2191,1216,3491
Carson County,Texas,48065,974,568,1481
Cass County,Texas,48067,7965,4930,11297
Castro County,Texas,48069,1115,624,1763
Chambers County,Texas,48071,7038,4224,10583
Cherokee County,Texas,48073,12951,9446,16496
Childress County,Texas,48075,1005,501,1787
Clay County,Texas,48077,2487,1805,3251
Cochran County,Texas,48079,377,209,641
Coke County,Texas,48081,594,326,898
Coleman County,Texas,48083,1615,1026,2388
Collin County,Texas,48085,137951,113208,162719
Collingsworth County,Texas,48087,402,205,662
Colorado County,Texas,48089,4718,3007,6847
Comal County,Texas,48091,23014,17098,29748
Comanche County,Texas,48093,2496,1538,3768
Concho County,Texas,48095,788,445,1254
Cooke County,Texas,48097,6220,3576,9904
Coryell County,Texas,48099,13078,8366,18509
Cottle County,Texas,48101,231,132,367
Crane County,Texas,48103,563,301,921
Crockett County,Texas,48105,603,333,967
Crosby County,Texas,48107,836,427,1352
Culberson County,Texas,48109,346,186,577
Dallam County,Texas,48111,1154,711,1714
Dallas County,Texas,48113,429014,386834,473931
Dawson County,Texas,48115,2154,1241,3323
Deaf Smith County,Texas,48117,2246,1136,3780
Delta County,Texas,48119,830,459,1294
Denton County,Texas,48121,128650,104878,154518
Dewitt County,Texas,48123,4880,3079,7006
Dickens County,Texas,48125,321,175,508
Dimmit County,Texas,48127,1761,1062,2598
Donley County,Texas,48129,509,296,754
Duval County,Texas,48131,1800,1005,2736
Eastland County,Texas,48133,2646,1573,4157
Ector County,Texas,48135,33739,25361,43237
Edwards County,Texas,48137,367,209,568
El Paso County,Texas,48141,117138,97587,139150
Ellis County,Texas,48139,32122,29250,35283
Erath County,Texas,48143,7944,4821,11660
Falls County,Texas,48145,2638,1589,3949
Fannin County,Texas,48147,6595,3975,10022
Fayette County,Texas,48149,4534,2996,6523
Fisher County,Texas,48151,639,365,999
Floyd County,Texas,48153,957,549,1437
Foard County,Texas,48155,208,106,334
Fort Bend County,Texas,48157,98595,75622,122584
Franklin County,Texas,48159,1913,1095,2947
Freestone County,Texas,48161,3854,2388,5613
Frio County,Texas,48163,2967,1576,4772
Gaines County,Texas,48165,3416,2011,5160
Galveston County,Texas,48167,63326,57866,69469
Garza County,Texas,48169,938,532,1466
Gillespie County,Texas,48171,5758,3389,8488
Glasscock County,Texas,48173,189,106,304
Goliad County,Texas,48175,1502,903,2263
Gonzales County,Texas,48177,3762,2155,6034
Gray County,Texas,48179,4291,2559,6337
Grayson County,Texas,48181,33747,22797,44919
Gregg County,Texas,48183,20630,13570,28519
Grimes County,Texas,48185,6301,4434,8419
Guadalupe County,Texas,48187,23810,17587,30491
Hale County,Texas,48189,6379,4068,9600
Hall County,Texas,48191,520,282,855
Hamilton County,Texas,48193,1528,900,2297
Hansford County,Texas,48195,800,435,1242
Hardeman County,Texas,48197,990,636,1371
Hardin County,Texas,48199,11206,8048,15002
Harris County,Texas,48201,718026,659758,781466
Harrison County,Texas,48203,16098,11539,21027
Hartley County,Texas,48205,969,517,1532
Haskell County,Texas,48207,1511,914,2140
Hays County,Texas,48209,26376,21378,32367
Hemphill County,Texas,48211,573,334,920
Henderson County,Texas,48213,19724,15512,24008
Hidalgo County,Texas,48215,133368,109424,160134
Hill County,Texas,48217,9732,6851,12839
Hockley County,Texas,48219,4157,2541,6038
Hood County,Texas,48221,10953,7514,14989
Hopkins County,Texas,48223,8101,5148,11369
Houston County,Texas,48225,5775,4241,7419
Howard County,Texas,48227,8178,5616,11337
Hudspeth County,Texas,48229,818,465,1284
Hunt County,Texas,48231,22019,15869,29872
Hutchinson County,Texas,48233,5153,3340,7128
Irion County,Texas,48235,243,132,395
Jack County,Texas,48237,1886,1167,2685
Jackson County,Texas,48239,3061,1877,4463
Jasper County,Texas,48241,8889,6299,12057
Jeff Davis County,Texas,48243,458,260,701
Jefferson County,Texas,48245,60184,51407,68732
Jim Hogg County,Texas,48247,784,430,1234
Jim Wells County,Texas,48249,6948,3987,10724
Johnson County,Texas,48251,34872,26879,43797
Jones County,Texas,48253,3984,2491,5651
Karnes County,Texas,48255,2311,1244,3743
Kaufman County,Texas,48257,26857,18941,36253
Kendall County,Texas,48259,8310,5380,11423
Kenedy County,Texas,48261,60,34,97
Kent County,Texas,48263,139,81,210
Kerr County,Texas,48265,10069,6720,14275
Kimble County,Texas,48267,906,541,1371
King County,Texas,48269,40,23,62
Kinney County,Texas,48271,630,370,956
Kleberg County,Texas,48273,5472,3313,7914
Knox County,Texas,48275,543,336,823
La Salle County,Texas,48283,1328,743,2111
Lamar County,Texas,48277,14894,13039,16932
Lamb County,Texas,48279,2433,1473,3666
Lampasas County,Texas,48281,3555,2112,5334
Lavaca County,Texas,48285,4938,3166,7026
Lee County,Texas,48287,3434,2349,4810
Leon County,Texas,48289,4055,2717,5600
Liberty County,Texas,48291,18317,12289,24885
Limestone County,Texas,48293,5002,3154,7124
Lipscomb County,Texas,48295,592,321,954
Live Oak County,Texas,48297,2248,1224,3693
Llano County,Texas,48299,4492,2649,6875
Loving County,Texas,48301,21,11,33
Lubbock County,Texas,48303,47951,36564,60314
Lynn County,Texas,48305,759,411,1210
Madison County,Texas,48313,3002,1936,4258
Marion County,Texas,48315,2290,1416,3281
Martin County,Texas,48317,679,369,1065
Mason County,Texas,48319,834,496,1259
Matagorda County,Texas,48321,8691,6017,11691
Maverick County,Texas,48323,9645,5848,14356
Mcculloch County,Texas,48307,1380,758,2152
Mclennan County,Texas,48309,41302,30744,52849
Mcmullen County,Texas,48311,161,93,238
Medina County,Texas,48325,7411,4633,10886
Menard County,Texas,48327,453,272,680
Midland County,Texas,48329,27783,20658,36610
Milam County,Texas,48331,6101,4131,8214
Mills County,Texas,48333,1041,618,1565
Mitchell County,Texas,48335,1185,677,1854
Montague County,Texas,48337,4289,3049,5616
Montgomery County,Texas,48339,73042,57096,91061
Moore County,Texas,48341,2918,1692,4574
Morris County,Texas,48343,1816,985,2917
Motley County,Texas,48345,244,149,364
Nacogdoches County,Texas,48347,13779,12203,15619
Navarro County,Texas,48349,7792,5225,11012
Newton County,Texas,48351,2360,1345,3625
Nolan County,Texas,48353,2676,1562,4074
Nueces County,Texas,48355,65440,56222,75383
Ochiltree County,Texas,48357,2170,1343,3161
Oldham County,Texas,48359,331,180,538
Orange County,Texas,48361,23182,18705,27854
Palo Pinto County,Texas,48363,6187,4206,8473
Panola County,Texas,48365,4349,2650,6304
Parker County,Texas,48367,24534,18491,31409
Parmer County,Texas,48369,1632,1008,2387
Pecos County,Texas,48371,3056,1851,4572
Polk County,Texas,48373,12748,8675,16688
Potter County,Texas,48375,20558,14221,27493
Presidio County,Texas,48377,1154,680,1746
Rains County,Texas,48379,1695,936,2696
Randall County,Texas,48381,25983,18552,34702
Reagan County,Texas,48383,504,248,836
Real County,Texas,48385,599,325,964
Red River County,Texas,48387,3558,2898,4238
Reeves County,Texas,48389,2924,1702,4418
Refugio County,Texas,48391,1542,971,2253
Roberts County,Texas,48393,130,71,205
Robertson County,Texas,48395,4546,3286,5947
Rockwall County,Texas,48397,18546,12333,26272
Runnels County,Texas,48399,1551,846,2429
Rusk County,Texas,48401,12279,10486,14382
Sabine County,Texas,48403,2463,1560,3545
San Augustine County,Texas,48405,1850,1206,2603
San Jacinto County,Texas,48407,4879,2997,7033
San Patricio County,Texas,48409,15549,11320,20475
San Saba County,Texas,48411,1157,659,1779
Schleicher County,Texas,48413,427,227,676
Scurry County,Texas,48415,2815,1518,4407
Shackelford County,Texas,48417,492,265,778
Shelby County,Texas,48419,6450,4267,8696
Sherman County,Texas,48421,562,321,830
Smith County,Texas,48423,38581,29605,48261
Somervell County,Texas,48425,1572,886,2432
Starr County,Texas,48427,10697,6413,15955
Stephens County,Texas,48429,2054,1364,2918
Sterling County,Texas,48431,175,92,294
Stonewall County,Texas,48433,222,126,348
Sutton County,Texas,48435,505,268,816
Swisher County,Texas,48437,1028,572,1613
Tarrant County,Texas,48439,337507,304517,375853
Taylor County,Texas,48441,24441,18870,30585
Terrell County,Texas,48443,152,89,228
Terry County,Texas,48445,2226,1386,3296
Throckmorton County,Texas,48447,353,210,514
Titus County,Texas,48449,6566,4084,9564
Tom Green County,Texas,48451,21224,15319,27606
Travis County,Texas,48453,142617,130371,157330
Trinity County,Texas,48455,2985,1763,4421
Tyler County,Texas,48457,6113,4243,8296
Upshur County,Texas,48459,8841,5554,12782
Upton County,Texas,48461,486,261,777
Uvalde County,Texas,48463,4740,2769,7009
Val Verde County,Texas,48465,6206,3549,9670
Van Zandt County,Texas,48467,11063,7873,14881
Victoria County,Texas,48469,19042,13510,25822
Walker County,Texas,48471,13035,8745,17694
Waller County,Texas,48473,10863,9724,12115
Ward County,Texas,48475,2164,1215,3242
Washington County,Texas,48477,9452,6825,12430
Webb County,Texas,48479,55405,36724,77891
Wharton County,Texas,48481,7183,4454,10540
Wheeler County,Texas,48483,993,589,1485
Wichita County,Texas,48485,29168,26306,31987
Wilbarger County,Texas,48487,2943,2078,3917
Willacy County,Texas,48489,4111,2471,6038
Williamson County,Texas,48491,75201,66249,84655
Wilson County,Texas,48493,11539,7660,15967
Winkler County,Texas,48495,1098,622,1735
Wise County,Texas,48497,13374,9460,17748
Wood County,Texas,48499,10641,7154,14712
Yoakum County,Texas,48501,1166,635,1839
Young County,Texas,48503,4644,3252,6174
Zapata County,Texas,48505,1653,863,2585
Zavala County,Texas,48507,1978,1144,2963
Beaver County,Utah,49001,794,557,1090
Box Elder County,Utah,49003,6464,5392,7537
Cache County,Utah,49005,11241,9803,12792
Carbon County,Utah,49007,3209,2727,3729
Daggett County,Utah,49009,153,97,226
Davis County,Utah,49011,35876,32921,38954
Duchesne County,Utah,49013,2828,2474,3219
Emery County,Utah,49015,1316,1076,1563
Garfield County,Utah,49017,933,665,1241
Grand County,Utah,49019,1151,872,1494
Iron County,Utah,49021,5705,4737,6814
Juab County,Utah,49023,1299,996,1631
Kane County,Utah,49025,1058,757,1413
Millard County,Utah,49027,1723,1400,2090
Morgan County,Utah,49029,1273,909,1711
Piute County,Utah,49031,249,157,345
Rich County,Utah,49033,510,348,689
Salt Lake County,Utah,49035,131004,124194,137770
San Juan County,Utah,49037,2312,1947,2721
Sanpete County,Utah,49039,4030,3423,4705
Sevier County,Utah,49041,3176,2693,3638
Summit County,Utah,49043,3649,2991,4372
Tooele County,Utah,49045,10913,9860,11947
Uintah County,Utah,49047,4817,4350,5322
Utah County,Utah,49049,55835,51887,59613
Wasatch County,Utah,49051,3122,2659,3612
Washington County,Utah,49053,20351,18219,22676
Wayne County,Utah,49055,290,201,396
Weber County,Utah,49057,32378,29583,34986
Addison County,Vermont,50001,5657,4976,6373
Bennington County,Vermont,50003,5523,4943,6127
Caledonia County,Vermont,50005,5413,4854,5952
Chittenden County,Vermont,50007,17102,15457,18753
Essex County,Vermont,50009,1381,1196,1572
Franklin County,Vermont,50011,9657,8800,10545
Grand Isle County,Vermont,50013,1209,1005,1424
Lamoille County,Vermont,50015,3576,3135,4035
Orange County,Vermont,50017,4107,3589,4671
Orleans County,Vermont,50019,5198,4667,5708
Rutland County,Vermont,50021,10267,9300,11196
Washington County,Vermont,50023,7208,6528,7906
Windham County,Vermont,50025,5805,5249,6385
Windsor County,Vermont,50027,7607,6861,8424
Accomack County,Virginia,51001,8288,7136,9516
Albemarle County,Virginia,51003,12013,9780,14615
Alexandria City,Virginia,51510,20563,16888,24692
Alleghany County,Virginia,51005,3749,2914,4611
Amelia County,Virginia,51007,2860,2121,3676
Amherst County,Virginia,51009,6783,5068,8800
Appomattox County,Virginia,51011,3623,2553,4755
Arlington County,Virginia,51013,23233,19127,27546
Augusta County,Virginia,51015,15162,12581,17698
Bath County,Virginia,51017,885,538,1327
Bedford City,Virginia,51515,No Data,No Data,No Data
Bedford County,Virginia,51019,12771,10288,15432
Bland County,Virginia,51021,1422,912,1975
Botetourt County,Virginia,51023,4714,3457,6318
Bristol City,Virginia,51520,3562,2348,5066
Brunswick County,Virginia,51025,5172,3969,6452
Buchanan County,Virginia,51027,6892,5593,8240
Buckingham County,Virginia,51029,4854,3731,6018
Buena Vista City,Virginia,51530,1154,652,1756
Campbell County,Virginia,51031,13484,11284,15788
Caroline County,Virginia,51033,7039,5192,9231
Carroll County,Virginia,51035,6108,4554,7915
Charles City County,Virginia,51036,1996,1196,2880
Charlotte County,Virginia,51037,2356,1684,3153
Charlottesville City,Virginia,51540,7065,4854,9745
Chesapeake City,Virginia,51550,42933,37922,47727
Chesterfield County,Virginia,51041,57401,51199,63689
Clarke County,Virginia,51043,2299,1540,3214
Colonial Heights City,Virginia,51570,3108,2207,4056
Covington City,Virginia,51580,905,469,1492
Craig County,Virginia,51045,1339,874,1828
Culpeper County,Virginia,51047,11409,9190,13635
Cumberland County,Virginia,51049,2333,1660,3086
Danville City,Virginia,51590,8097,6012,10814
Dickenson County,Virginia,51051,3557,2701,4501
Dinwiddie County,Virginia,51053,6397,4788,8061
Emporia City,Virginia,51595,1335,707,2119
Essex County,Virginia,51057,2795,2056,3663
Fairfax City,Virginia,51600,3091,2405,3812
Fairfax County,Virginia,51059,127548,114169,141189
Falls Church City,Virginia,51610,1628,975,2441
Fauquier County,Virginia,51061,11907,9334,14791
Floyd County,Virginia,51063,2605,1914,3433
Fluvanna County,Virginia,51065,5443,3894,7012
Franklin City,Virginia,51620,2654,1542,3415
Franklin County,Virginia,51067,14745,11740,17853
Frederick County,Virginia,51069,14107,11301,17196
Fredericksburg City,Virginia,51630,5242,3881,6676
Galax City,Virginia,51640,1402,843,2033
Giles County,Virginia,51071,3809,2852,4894
Gloucester County,Virginia,51073,6045,4651,7606
Goochland County,Virginia,51075,3821,2652,5234
Grayson County,Virginia,51077,3750,2853,4745
Greene County,Virginia,51079,3054,2045,4203
Greensville County,Virginia,51081,2550,1481,3915
Halifax County,Virginia,51083,8236,6766,9864
Hampton City,Virginia,51650,24010,20966,27383
Hanover County,Virginia,51085,14952,12158,18053
Harrisonburg City,Virginia,51660,9073,6227,12543
Henrico County,Virginia,51087,56343,49766,63116
Henry County,Virginia,51089,12040,9764,14545
Highland County,Virginia,51091,432,268,668
Hopewell City,Virginia,51670,5187,3973,6498
Isle Of Wight County,Virginia,51093,8621,6686,10810
James City County,Virginia,51095,10978,8574,13854
King And Queen County,Virginia,51097,1805,1217,2459
King George County,Virginia,51099,4535,3072,6210
King William County,Virginia,51101,4811,3527,6056
Lancaster County,Virginia,51103,1932,1393,2532
Lee County,Virginia,51105,5393,4014,6851
Lexington City,Virginia,51678,842,454,1349
Loudoun County,Virginia,51107,43360,37147,50237
Louisa County,Virginia,51109,6659,5010,8643
